"BusinessYear","StateCode","IssuerId","SourceName","VersionNum","ImportDate","IssuerId2","StateCode2","NetworkName","NetworkId","NetworkURL","RowNumber","MarketCoverage","DentalOnlyPlan"
"2016","DE","19005","SERFF","5","2015-08-22 23:36:24","19005","DE","Ameritas PPO Dental Network","DEN001","www.standard.com","13","SHOP (Small Group)","Yes"
"2016","DE","26018","SERFF","5","2015-08-22 23:36:24","26018","DE","Delta Dental PPO","DEN001","https://www.deltadentalins.com/find-a-dentist","13","Individual","Yes"
"2016","DE","26018","SERFF","5","2015-08-22 23:36:24","26018","DE","Delta Dental PPO","DEN001","https://www.deltadentalins.com/find-a-dentist","13","SHOP (Small Group)","Yes"
"2016","DE","29497","SERFF","6","2015-08-25 12:56:34","29497","DE","PPO_Delaware","DEN001","http://www.aetna.com/dse/PublicExchange?site_id=QualifiedHealthPlanDoctors","13","Individual","No"
"2016","DE","48664","SERFF","5","2015-08-22 23:36:24","48664","DE","Dentegra Dental PPO","DEN001","https://www.dentegra.com/find-a-dentist","13","Individual","Yes"
"2016","DE","48664","SERFF","5","2015-08-22 23:36:24","48664","DE","Dentegra Dental PPO","DEN001","https://www.dentegra.com/find-a-dentist","13","SHOP (Small Group)","Yes"
"2016","DE","60359","SERFF","3","2015-08-22 23:36:24","60359","DE","PDP PLUS","DEN001","https://metlocator.metlife.com/metlocator/execute/Search?","13","SHOP (Small Group)","Yes"
"2016","DE","61298","SERFF","4","2015-08-22 23:36:24","61298","DE","Ameritas PPO Dental Network","DEN001","www.ameritas.com","13","SHOP (Small Group)","Yes"
"2016","DE","67190","SERFF","7","2015-08-23 14:39:40","67190","DE","OA HMO_Delaware","DEN001","http://www.aetna.com/dse/PublicExchange?site_id=QualifiedHealthPlanDoctors","13","Individual","No"
"2016","DE","67190","SERFF","7","2015-08-23 14:39:40","67190","DE","OA POS_Delaware","DEN001","http://www.aetna.com/dse/PublicExchange?site_id=QualifiedHealthPlanDoctors","13","SHOP (Small Group)","No"
"2016","DE","67775","SERFF","5","2015-08-22 23:36:24","67775","DE","Dominion DHMO Network","DEN001","https://www.dominiondental.com/find-a-dentist","13","SHOP (Small Group)","Yes"
"2016","DE","67775","SERFF","5","2015-08-22 23:36:24","67775","DE","Dominion DHMO Network","DEN001","https://www.dominiondental.com/find-a-dentist","13","Individual","Yes"
"2016","DE","67775","SERFF","5","2015-08-22 23:36:24","67775","DE","Dominion Access PPO Network","DEN002","https://www.dominiondental.com/find-a-dentist","14","SHOP (Small Group)","Yes"
"2016","DE","67775","SERFF","5","2015-08-22 23:36:24","67775","DE","Dominion PPO Elite Network","DEN003","https://www.dominiondental.com/find-a-dentist","15","Individual","Yes"
"2016","DE","68245","SERFF","3","2015-08-22 23:36:24","68245","DE","Ameritas PPO Dental Network","DEN001","www.reliancestandard.com","13","SHOP (Small Group)","Yes"
"2016","DE","76168","SERFF","5","2015-10-21 17:48:08","76168","DE","Highmark DE PPO","DEN001","https://provdir.highmarkbcbsde.com/","13","SHOP (Small Group)","No"
"2016","DE","76168","SERFF","5","2015-10-21 17:48:08","76168","DE","Highmark DE PPO","DEN001","https://provdir.highmarkbcbsde.com/","13","Individual","No"
"2016","DE","90955","SERFF","3","2015-08-22 23:36:24","90955","DE","DentalGuard Preferred","DEN001","https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process","13","SHOP (Small Group)","Yes"
"2016","DE","96320","SERFF","3","2015-08-22 23:36:24","96320","DE","Indemnity","DEN001","Indemnity","13","SHOP (Small Group)","Yes"
"2016","HI","10046","SERFF","9","2015-10-29 11:27:21","10046","HI","BEST Life Nationwide","HIN001","http://www.bestlife.com/exchange/provider.html","13","Individual","Yes"
"2016","HI","18350","SERFF","12","2015-10-29 11:27:21","18350","HI","HMSA Preferred Provider with Vision","HIN001","http://www.hmsa.com/search/providers","13","Individual","No"
"2016","HI","18350","SERFF","12","2015-10-29 11:27:21","18350","HI","HMSA Preferred Provider with Vision, CompCare, and Fitness","HIN002","http://www.hmsa.com/search/providers","14","Individual","No"
"2016","HI","18350","SERFF","12","2015-10-29 11:27:21","18350","HI","HMSA Health Plan Hawaii with Vision, CompCare, and Fitness","HIN003","http://www.hmsa.com/search/providers","15","Individual","No"
"2016","HI","18350","SERFF","12","2015-10-29 11:27:21","18350","HI","HMSA Preferred Provider with Vision and Fitness","HIN004","http://www.hmsa.com/search/providers","16","Individual","No"
"2016","HI","18350","SERFF","12","2015-10-29 11:27:21","18350","HI","HMSA Health Plan Hawaii with Vision and Fitness","HIN005","http://www.hmsa.com/search/providers","17","Individual","No"
"2016","HI","18350","SERFF","12","2015-10-29 11:27:21","18350","HI","HMSA Fee For Service Dental","HIN006","http://www.hmsa.com/search/providers","18","Individual","Yes"
"2016","HI","18350","SERFF","12","2015-10-29 11:27:21","18350","HI","HMSA HMO Dental","HIN007","http://www.hmsa.com/search/providers","19","Individual","Yes"
"2016","HI","46082","SERFF","10","2015-10-29 11:27:21","46082","HI","Hawaii Dental Service","HIN001","https://www.hawaiidentalservice.com/ddpahi/HtmlPage.jsp?DView=providerSearch","13","Individual","Yes"
"2016","HI","50397","SERFF","9","2015-10-29 11:27:21","50397","HI","Dentegra Dental PPO","HIN001","www.dentegra.com/find-a-dentist","13","Individual","Yes"
"2016","HI","60612","SERFF","10","2015-10-29 11:27:21","60612","HI","Kaiser Permanente","HIN001","https://healthy.kaiserpermanente.org/health/care/consumer/locate-our-services/doctors-and-locations","13","Individual","No"
"2016","IA","11474","SERFF","1","2015-08-20 12:28:36","11474","IA","Renaissance Dental","IAN001","www.renaissancedental.com/Find-a-Dentist","13","Individual","Yes"
"2016","IA","11474","SERFF","1","2015-08-20 12:28:36","11474","IA","Renaissance Dental","IAN001","www.renaissancedental.com/Find-a-Dentist","13","SHOP (Small Group)","Yes"
"2016","IA","11474","SERFF","1","2015-08-20 12:28:36","11474","IA","Delta Dental","IAN002","http://www.deltadental.com/DentistSearch/DentistSearchController.ccl","14","Individual","Yes"
"2016","IA","11738","SERFF","3","2015-10-21 17:48:08","11738","IA","DenteMax","IAN001","https://www.truassure.com/find-a-provider","13","SHOP (Small Group)","Yes"
"2016","IA","11738","SERFF","3","2015-10-21 17:48:08","11738","IA","DenteMax","IAN001","https://www.truassure.com/find-a-provider","13","Individual","Yes"
"2016","IA","18973","SERFF","3","2015-08-27 03:52:03","18973","IA","OA POS_Iowa","IAN001","http://www.providerlookuponline.com/coventry/po7/gateway.aspx?plancode=233&clientprodcode=123309","13","Individual","No"
"2016","IA","18973","SERFF","3","2015-08-27 03:52:03","18973","IA","OA POS_Iowa_MIPPA","IAN002","http://www.providerlookuponline.com/coventry/po7/gateway.aspx?plancode=233&clientprodcode=123303","14","Individual","No"
"2016","IA","18973","SERFF","3","2015-08-27 03:52:03","18973","IA","OA POS_Iowa_Patient Preferred","IAN003","http://www.providerlookuponline.com/coventry/po7/gateway.aspx?plancode=233&clientprodcode=123304","15","Individual","No"
"2016","IA","18973","SERFF","3","2015-08-27 03:52:03","18973","IA","OA POS_Iowa_Unity Point Health Des Moines","IAN004","http://www.providerlookuponline.com/coventry/po7/gateway.aspx?plancode=233&clientprodcode=123306","16","Individual","No"
"2016","IA","18973","SERFF","3","2015-08-27 03:52:03","18973","IA","OA POS_Iowa_Unity Point Health Quad Cities","IAN005","http://www.providerlookuponline.com/coventry/po7/gateway.aspx?plancode=233&clientprodcode=123307","17","Individual","No"
"2016","IA","18973","SERFF","3","2015-08-27 03:52:03","18973","IA","OA POS_Iowa_Unity Point Cedar Rapids","IAN006","http://www.providerlookuponline.com/coventry/po7/gateway.aspx?plancode=233&clientprodcode=123305","18","Individual","No"
"2016","IA","18973","SERFF","3","2015-08-27 03:52:03","18973","IA","OA POS_Iowa_Unity Point Waterloo","IAN007","http://www.providerlookuponline.com/coventry/po7/gateway.aspx?plancode=233&clientprodcode=123308","19","Individual","No"
"2016","IA","18973","SERFF","3","2015-08-27 03:52:03","18973","IA","OA POS_Iowa_Mercy Medical Center Des Moines","IAN008","http://www.providerlookuponline.com/coventry/po7/gateway.aspx?plancode=233&clientprodcode=123311","20","Individual","No"
"2016","IA","18973","SERFF","3","2015-08-27 03:52:03","18973","IA","OA HMO_Iowa_CHI Health Omaha","IAN009","http://www.providerlookuponline.com/coventry/po7/gateway.aspx?plancode=233&clientprodcode=123301","21","Individual","No"
"2016","IA","18973","SERFF","3","2015-08-27 03:52:03","18973","IA","OA HMO_Iowa_Methodist Health Partner","IAN010","http://www.providerlookuponline.com/coventry/po7/gateway.aspx?plancode=233&clientprodcode=123302","22","Individual","No"
"2016","IA","18973","SERFF","3","2015-08-27 03:52:03","18973","IA","OA HMO_Iowa_Nebraska Health Network","IAN011","http://www.providerlookuponline.com/coventry/po7/gateway.aspx?plancode=233&clientprodcode=123310","23","Individual","No"
"2016","IA","23499","SERFF","1","2015-08-20 12:28:36","23499","IA","Careington Maximum Care Network","IAN001","www.careington.com/co/maxcare","13","SHOP (Small Group)","Yes"
"2016","IA","27651","SERFF","3","2015-10-21 17:48:08","27651","IA","Gundersen Select SHOP","IAN001","https://www.gundersenhealthplan.org/ForMembers/ProviderDirectory.aspx","13","SHOP (Small Group)","No"
"2016","IA","27651","SERFF","3","2015-10-21 17:48:08","27651","IA","GundersenOne Individual","IAN002","https://www.gundersenhealthplan.org/ForMembers/ProviderDirectory.aspx","14","Individual","No"
"2016","IA","50730","SERFF","2","2015-08-20 12:28:36","50730","IA","DentalGuard Preferred","IAN001","https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process","13","SHOP (Small Group)","Yes"
"2016","IA","51902","SERFF","6","2015-10-21 17:48:08","51902","IA","IA IEX Compass","IAN001","http://www.uhc.com/find-a-physician/xiacompass","13","Individual","No"
"2016","IA","61284","SERFF","2","2015-08-20 12:28:36","61284","IA","Dentegra Dental PPO","IAN001","www.dentegra.com/find-a-dentist","13","SHOP (Small Group)","Yes"
"2016","IA","61284","SERFF","2","2015-08-20 12:28:36","61284","IA","Dentegra Dental PPO","IAN001","www.dentegra.com/find-a-dentist","13","Individual","Yes"
"2016","IA","61549","SERFF","1","2015-08-20 12:28:36","61549","IA","Connection Dental and Stratose","IAN001","https://www.kclgroupbenefits.com/services/providers.aspx","13","SHOP (Small Group)","Yes"
"2016","IA","63366","SERFF","3","2015-08-25 12:56:34","63366","IA","Premier","IAN001","http://www.deltadentalia.com/provider-search/dental/","13","SHOP (Small Group)","Yes"
"2016","IA","63366","SERFF","3","2015-08-25 12:56:34","63366","IA","PPO Plus Premier","IAN002","http://www.deltadentalia.com/provider-search/dental/","14","Individual","Yes"
"2016","IA","63366","SERFF","3","2015-08-25 12:56:34","63366","IA","PPO Plus Premier","IAN002","http://www.deltadentalia.com/provider-search/dental/","14","SHOP (Small Group)","Yes"
"2016","IA","71051","SERFF","3","2015-08-27 03:52:03","71051","IA","BEST Life Nationwide","IAN001","http://www.bestlife.com/exchange/dentemax.html","13","Individual","Yes"
"2016","IA","71051","SERFF","3","2015-08-27 03:52:03","71051","IA","BEST Life Nationwide","IAN001","http://www.bestlife.com/exchange/dentemax.html","13","SHOP (Small Group)","Yes"
"2016","IA","74980","SERFF","3","2015-08-25 12:56:34","74980","IA","Avera Health Plans","IAN001","https://www.avera.org/marketplace/provider-directory/","13","SHOP (Small Group)","No"
"2016","IA","74980","SERFF","3","2015-08-25 12:56:34","74980","IA","Avera Health Plans","IAN001","https://www.avera.org/marketplace/provider-directory/","13","Individual","No"
"2016","IA","77847","SERFF","1","2015-09-27 20:37:48","77847","IA","Combined Dental Network","IAN001","www.dentemax.com; www.stratose.com/find-a-provider","13","SHOP (Small Group)","Yes"
"2016","IA","85930","SERFF","2","2015-08-27 03:52:03","85930","IA","Sanford Health Plan Iowa Network","IAN001","http://www.viiad.com/shp/provider_search_main.asp","13","SHOP (Small Group)","No"
"2016","IA","88678","SERFF","6","2015-08-30 09:33:32","88678","IA","IA SHOP Navigate","IAN001","http://www.uhc.com/find-a-physician/shopianavigate","13","SHOP (Small Group)","No"
"2016","IA","88678","SERFF","6","2015-08-30 09:33:32","88678","IA","IA SHOP Choice Plus","IAN002","http://www.uhc.com/find-a-physician/shopiachoiceplus","14","SHOP (Small Group)","No"
"2016","IA","89617","SERFF","1","2015-08-20 12:28:36","89617","IA","Principal Plan Dental","IAN001","http://c3.go2dental.com/member/dental_search/provsel.cgi","13","SHOP (Small Group)","Yes"
"2016","IA","93078","SERFF","6","2015-10-22 15:45:43","93078","IA","Midlands Choice","IAN001","https://www.medica.com/insureproviders","13","Individual","No"
"2016","IL","16724","SERFF","6","2015-08-27 03:52:03","16724","IL","IL IEX Compass","ILN001","http://www.uhc.com/find-a-physician/xilcompass","13","Individual","No"
"2016","IL","17522","SERFF","9","2015-08-28 13:59:00","17522","IL","United of Omaha Network","ILN001","www.mutualofomaha.com/dental","13","SHOP (Small Group)","Yes"
"2016","IL","18715","SERFF","5","2015-08-27 03:52:03","18715","IL","Dentegra Dental PPO","ILN001","https://www.dentegra.com/find-a-dentist","13","Individual","Yes"
"2016","IL","18715","SERFF","5","2015-08-27 03:52:03","18715","IL","Dentegra Dental PPO","ILN001","https://www.dentegra.com/find-a-dentist","13","SHOP (Small Group)","Yes"
"2016","IL","20129","SERFF","7","2015-09-25 06:20:33","20129","IL","Health Alliance Elite Nework","ILN001","https://www.healthalliance.org/Guests/ProviderSearch?DirectoryName=IEX","13","SHOP (Small Group)","No"
"2016","IL","20129","SERFF","7","2015-09-25 06:20:33","20129","IL","Health Alliance Elite Network","ILN001","https://www.healthalliance.org/Guests/ProviderSearch?DirectoryName=IEX","13","Individual","No"
"2016","IL","20129","SERFF","7","2015-09-25 06:20:33","20129","IL","Health Alliance Methodist Network","ILN002","https://www.healthalliance.org/Guests/ProviderSearch?DirectoryName=MEX","14","Individual","No"
"2016","IL","20129","SERFF","7","2015-09-25 06:20:33","20129","IL","Health Alliance Methodist Network","ILN002","https://www.healthalliance.org/Guests/ProviderSearch?DirectoryName=MEX","14","SHOP (Small Group)","No"
"2016","IL","20129","SERFF","7","2015-09-25 06:20:33","20129","IL","Health Alliance Riverside Network","ILN003","https://www.healthalliance.org/Guests/ProviderSearch?DirectoryName=REX","15","Individual","No"
"2016","IL","20545","SERFF","3","2015-08-27 15:13:29","20545","IL","DenteMax, LLC","ILN001","www.dentemax.com","13","SHOP (Small Group)","Yes"
"2016","IL","27833","SERFF","5","2015-11-17 16:15:02","27833","IL","IlliniCare Health Network","ILN001","http://ambetter.illinicare.com/findadoc","13","Individual","No"
"2016","IL","30680","SERFF","6","2015-08-27 03:52:03","30680","IL","Ameritas PPO Dental Network","ILN001","www.standard.com","13","SHOP (Small Group)","Yes"
"2016","IL","35670","SERFF","5","2015-08-27 03:52:03","35670","IL","CoventryOne Silver/Bronze Exchange PPO","ILN001","http://moslcovoneppo.coventryproviders.com","13","Individual","No"
"2016","IL","35670","SERFF","5","2015-08-27 03:52:03","35670","IL","CoventryOne Carelink from Coventry","ILN002","http://moslcovonecarelink.coventryproviders.com","14","Individual","No"
"2016","IL","35670","SERFF","5","2015-08-27 03:52:03","35670","IL","FocusedCare HPN","ILN003","http://moslfocusedcarehpn.coventryproviders.com","15","Individual","No"
"2016","IL","35670","SERFF","5","2015-08-27 03:52:03","35670","IL","CoventryOne Gold Exchange PPO","ILN004","http://moslcovoneppo.coventryproviders.com","16","Individual","No"
"2016","IL","36096","SERFF","23","2015-11-19 07:02:40","36096","IL","Blue Choice Preferred PPO","ILN011","https://public.hcsc.net/providerfinder/search.do?corpEntCd=IL1&residencestate=IL&product=BCE&entryPt=SHOP","13","SHOP (Small Group)","No"
"2016","IL","36096","SERFF","7","2015-07-15 14:27:53","36096","IL","Blue Choice Preferred PPO","ILN001","https://public.hcsc.net/providerfinder/search.do?corpEntCd=IL1&residencestate=IL&product=BCE&entryPt=MKT","13","SHOP (Small Group)","No"
"2016","IL","36096","SERFF","23","2015-11-19 07:02:40","36096","IL","BlueCare Dental PPO","ILN005","http://www.bcbsil.com/providers/dental.htm","13","Individual","Yes"
"2016","IL","36096","SERFF","23","2015-11-19 07:02:40","36096","IL","Blue Choice Preferred PPO","ILN001","https://public.hcsc.net/providerfinder/search.do?corpEntCd=IL1&residencestate=IL&product=BCE&entryPt=MKT","13","Individual","No"
"2016","IL","36096","SERFF","23","2015-11-19 07:02:40","36096","IL","Blue Precision HMO","ILN012","https://public.hcsc.net/providerfinder/search.do?corpEntCd=IL1&residencestate=IL&product=BAV&entryPt=SHOP","14","SHOP (Small Group)","No"
"2016","IL","36096","SERFF","23","2015-11-19 07:02:40","36096","IL","Blue Precision HMO","ILN002","https://public.hcsc.net/providerfinder/search.do?corpEntCd=IL1&residencestate=IL&product=BAV&entryPt=MKT","14","Individual","No"
"2016","IL","36096","SERFF","5","2015-05-24 16:05:30","36096","IL","Blue Precision HMO","ILN002","https://public.hcsc.net/providerfinder/search.do?corpEntCd=IL1&residencestate=IL&product=BAV&entryPt=MKT","14","SHOP (Small Group)","No"
"2016","IL","36096","SERFF","23","2015-11-19 07:02:40","36096","IL","BlueCare Direct","ILN003","https://public.hcsc.net/providerfinder/search.do?corpEntCd=IL1&residencestate=IL&product=BHD&entryPt=MKT","15","Individual","No"
"2016","IL","36096","SERFF","23","2015-11-19 07:02:40","36096","IL","BlueCare Direct","ILN013","https://public.hcsc.net/providerfinder/search.do?corpEntCd=IL1&residencestate=IL&product=BHD&entryPt=SHOP","15","SHOP (Small Group)","No"
"2016","IL","36096","SERFF","6","2015-07-14 17:55:12","36096","IL","BlueCare Direct","ILN003","https://public.hcsc.net/providerfinder/search.do?corpEntCd=IL1&residencestate=IL&product=BHD&entryPt=MKT","15","SHOP (Small Group)","No"
"2016","IL","36096","SERFF","5","2015-05-24 16:05:30","36096","IL","PPO","ILN004","https://public.hcsc.net/providerfinder/search.do?corpEntCd=IL1&residencestate=IL&product=PPO&entryPt=MKT","16","SHOP (Small Group)","No"
"2016","IL","36096","SERFF","23","2015-11-19 07:02:40","36096","IL","PPO","ILN014","https://public.hcsc.net/providerfinder/search.do?corpEntCd=IL1&residencestate=IL&product=PPO&entryPt=SHOP","16","SHOP (Small Group)","No"
"2016","IL","39096","SERFF","6","2015-08-27 03:52:03","39096","IL","Connection Dental and Stratose","ILN001","https://www.kclgroupbenefits.com/services/providers.aspx","13","SHOP (Small Group)","Yes"
"2016","IL","40653","SERFF","4","2015-08-27 03:52:03","40653","IL","Principal Plan Dental","ILN001","http://c3.go2dental.com/member/dental_search/provsel.cgi","13","SHOP (Small Group)","Yes"
"2016","IL","45634","SERFF","6","2015-09-25 06:20:33","45634","IL","DSM USA Insurance Company Inc Marketplace","ILN001","http://www.dentaquest.com/marketplace/il/","13","SHOP (Small Group)","Yes"
"2016","IL","45634","SERFF","6","2015-09-25 06:20:33","45634","IL","DSM USA Insurance Company Inc Marketplace","ILN001","http://www.dentaquest.com/marketplace/il/","13","Individual","Yes"
"2016","IL","46552","SERFF","5","2015-08-28 13:59:00","46552","IL","Renaissance Dental","ILN001","www.renaissancedental.com/Find-a-Dentist","13","Individual","Yes"
"2016","IL","46552","SERFF","5","2015-08-28 13:59:00","46552","IL","Delta Dental","ILN002","http://www.deltadental.com/DentistSearch/DentistSearchController.ccl","14","Individual","Yes"
"2016","IL","53528","SERFF","4","2015-08-27 03:52:03","53528","IL","Advantage Plus 2.0","ILN001","https://www.unitedconcordia.com/find-a-dentist/?network=30","13","SHOP (Small Group)","Yes"
"2016","IL","53554","SERFF","3","2015-08-27 03:52:03","53554","IL","Assurant Dental Network","ILN001","http://assurant.go2dental.com/member/dental_search/srchinp.cgi?plan_number=45&plan_state=45_","13","SHOP (Small Group)","Yes"
"2016","IL","58288","SERFF","8","2015-08-28 13:59:00","58288","IL","Chicago HMOx","ILN001","https://www.humana.com/finder/search?customerId=1059&pfpkey=793","13","Individual","No"
"2016","IL","58288","SERFF","8","2015-08-28 13:59:00","58288","IL","Illinois HMOx","ILN002","https://www.humana.com/finder/search?customerID=1107&pfpkey=1028","14","Individual","No"
"2016","IL","59928","SERFF","4","2015-08-27 03:52:03","59928","IL","Ameritas PPO Dental Network","ILN001","www.reliancestandard.com","13","SHOP (Small Group)","Yes"
"2016","IL","60600","SERFF","7","2015-08-28 13:59:00","60600","IL","Delta Dental of Illinois","ILN001","http://www.deltadentalilexchange.com/find-a-dentist/","13","Individual","Yes"
"2016","IL","68303","SERFF","6","2015-08-27 03:52:03","68303","IL","HumanaDental PPO/Traditional Preferred","ILN002","https://www.humana.com/finder/search?customerId=1085&pfpkey=317","13","Individual","Yes"
"2016","IL","68303","SERFF","6","2015-08-27 03:52:03","68303","IL","ChoicePOS","ILN001","https://www.humana.com/finder/search?customerId=1059&pfpkey=385","13","Individual","No"
"2016","IL","75159","SERFF","4","2015-08-27 15:13:29","75159","IL","Ameritas PPO Dental Network","ILN001","www.ameritas.com","13","SHOP (Small Group)","Yes"
"2016","IL","77956","SERFF","3","2015-08-27 03:52:03","77956","IL","Careington Maximum Care Network","ILN001","www.careington.com/co/maxcare","13","SHOP (Small Group)","Yes"
"2016","IL","78463","SERFF","7","2015-08-27 03:52:03","78463","IL","IL IEX Harken","ILN001","http://www.harkenhealth.com/providers/OurDocs-IL","13","Individual","No"
"2016","IL","79763","SERFF","9","2015-08-30 09:33:32","79763","IL","LLH PPO 1","ILN001","https://www.landoflincolnhealth.org/find-a-doctor/small-business","13","SHOP (Small Group)","No"
"2016","IL","79763","SERFF","9","2015-08-30 09:33:32","79763","IL","LLH PPO 1","ILN001","https://www.landoflincolnhealth.org/find-a-doctor/individual","13","Individual","No"
"2016","IL","79763","SERFF","9","2015-08-30 09:33:32","79763","IL","LLH PPO 2","ILN002","https://www.landoflincolnhealth.org/find-a-doctor/individual","14","Individual","No"
"2016","IL","79763","SERFF","9","2015-08-30 09:33:32","79763","IL","LLH PPO 2","ILN002","https://www.landoflincolnhealth.org/find-a-doctor/small-business","14","SHOP (Small Group)","No"
"2016","IL","79763","SERFF","9","2015-08-30 09:33:32","79763","IL","LLH PPO 3","ILN003","https://www.landoflincolnhealth.org/find-a-doctor/individual","15","Individual","No"
"2016","IL","79763","SERFF","9","2015-08-30 09:33:32","79763","IL","LLH PPO 3","ILN003","https://www.landoflincolnhealth.org/find-a-doctor/small-business","15","SHOP (Small Group)","No"
"2016","IL","79763","SERFF","9","2015-08-30 09:33:32","79763","IL","LLH PPO 4","ILN004","https://www.landoflincolnhealth.org/find-a-doctor/individual","16","Individual","No"
"2016","IL","79763","SERFF","9","2015-08-30 09:33:32","79763","IL","LLH PPO 4","ILN004","https://www.landoflincolnhealth.org/find-a-doctor/small-business","16","SHOP (Small Group)","No"
"2016","IL","79763","SERFF","9","2015-08-30 09:33:32","79763","IL","LLH PPO 5","ILN005","https://www.landoflincolnhealth.org/find-a-doctor/small-business","17","SHOP (Small Group)","No"
"2016","IL","79763","SERFF","9","2015-08-30 09:33:32","79763","IL","LLH PPO 5","ILN005","https://www.landoflincolnhealth.org/find-a-doctor/individual","17","Individual","No"
"2016","IL","79763","SERFF","9","2015-08-30 09:33:32","79763","IL","LLH PPO 6","ILN006","https://www.landoflincolnhealth.org/find-a-doctor/small-business","18","SHOP (Small Group)","No"
"2016","IL","79763","SERFF","9","2015-08-30 09:33:32","79763","IL","LLH PPO 6","ILN006","https://www.landoflincolnhealth.org/find-a-doctor/individual","18","Individual","No"
"2016","IL","79763","SERFF","9","2015-08-30 09:33:32","79763","IL","LLH PPO 7","ILN007","https://www.landoflincolnhealth.org/find-a-doctor/small-business","19","SHOP (Small Group)","No"
"2016","IL","79763","SERFF","9","2015-08-30 09:33:32","79763","IL","LLH PPO 7","ILN007","https://www.landoflincolnhealth.org/find-a-doctor/individual","19","Individual","No"
"2016","IL","79763","SERFF","9","2015-08-30 09:33:32","79763","IL","LLH PPO 8","ILN008","https://www.landoflincolnhealth.org/find-a-doctor/small-business","20","SHOP (Small Group)","No"
"2016","IL","79763","SERFF","9","2015-08-30 09:33:32","79763","IL","LLH PPO 8","ILN008","https://www.landoflincolnhealth.org/find-a-doctor/individual","20","Individual","No"
"2016","IL","79763","SERFF","9","2015-08-30 09:33:32","79763","IL","LLH PPO 9","ILN009","https://www.landoflincolnhealth.org/find-a-doctor/individual","21","Individual","No"
"2016","IL","79763","SERFF","9","2015-08-30 09:33:32","79763","IL","LLH PPO 9","ILN009","https://www.landoflincolnhealth.org/find-a-doctor/small-business","21","SHOP (Small Group)","No"
"2016","IL","79763","SERFF","9","2015-08-30 09:33:32","79763","IL","LLH PPO 10","ILN010","https://www.landoflincolnhealth.org/find-a-doctor/individual","22","Individual","No"
"2016","IL","79763","SERFF","9","2015-08-30 09:33:32","79763","IL","LLH PPO 10","ILN010","https://www.landoflincolnhealth.org/find-a-doctor/small-business","22","SHOP (Small Group)","No"
"2016","IL","79763","SERFF","9","2015-08-30 09:33:32","79763","IL","LLH PPO 11","ILN011","https://www.landoflincolnhealth.org/find-a-doctor/small-business","23","SHOP (Small Group)","No"
"2016","IL","79763","SERFF","9","2015-08-30 09:33:32","79763","IL","LLH PPO 11","ILN011","https://www.landoflincolnhealth.org/find-a-doctor/individual","23","Individual","No"
"2016","IL","83350","SERFF","6","2015-08-27 03:52:03","83350","IL","PDP PLUS","ILN001","https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_IL&planType=DPPO&networkID=2","13","SHOP (Small Group)","Yes"
"2016","IL","84033","SERFF","4","2015-08-28 13:59:00","84033","IL","BEST Life Nationwide","ILN001","http://www.bestlife.com/exchange/dentemax.html","13","Individual","Yes"
"2016","IL","85099","SERFF","5","2015-08-27 03:52:03","85099","IL","DentalGuard Preferred","ILN001","https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process","13","SHOP (Small Group)","Yes"
"2016","IL","85099","SERFF","5","2015-08-27 03:52:03","85099","IL","DentalGuard Preferred - Individual","ILN002","https://dentalexchange.guardianlife.com/providersearch","14","Individual","Yes"
"2016","IL","86600","SERFF","4","2015-08-27 03:52:03","86600","IL","Lincoln DentalConnect?","ILN001","http://lfg.go2dental.com/member/dental_search/searchprov.cgi?P=LFGDentalConnect&Network=L""","13","SHOP (Small Group)","Yes"
"2016","IL","87304","SERFF","4","2015-08-23 14:39:40","87304","IL","First Commonwealth","ILN001","https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process","13","SHOP (Small Group)","Yes"
"2016","IL","87304","SERFF","4","2015-08-23 14:39:40","87304","IL","First Commonwealth - Individual","ILN002","https://dentalexchange.guardianlife.com/providersearch","14","Individual","Yes"
"2016","IL","96601","SERFF","5","2015-08-27 03:52:03","96601","IL","CoventryOne PPO Network","ILN001","http://ilcovoneppo.coventryproviders.com","13","Individual","No"
"2016","IL","96601","SERFF","5","2015-08-27 03:52:03","96601","IL","Carelink from Coventry - A SwedishAmerican Partnership Network","ILN002","http://ilswedishamerican.coventryproviders.com","14","Individual","No"
"2016","IL","96601","SERFF","5","2015-08-27 03:52:03","96601","IL","Carelink from Coventry - A UnityPoint Health-Methodist Partnership Network","ILN003","http://ilunitypointhealthmethodist.coventryproviders.com","15","Individual","No"
"2016","IL","96601","SERFF","5","2015-08-27 03:52:03","96601","IL","Carelink from Coventry - A St. John's Hospital Partnership Network","ILN004","http://ilstjohns.coventryproviders.com","16","Individual","No"
"2016","IL","96601","SERFF","5","2015-08-27 03:52:03","96601","IL","Carelink from Coventry Powered by UnityPoint Health Quad Cities","ILN005","http://ilunitypointhealthquadcities.coventryproviders.com","17","Individual","No"
"2016","IL","99129","SERFF","5","2015-10-21 17:48:08","99129","IL","HMO_IL_Aetna Whole Health Chicago","ILN001","http://www.aetna.com/dse/PublicExchange?site_id=QualifiedHealthPlanDoctors","13","Individual","No"
