"BusinessYear","StateCode","IssuerId","SourceName","VersionNum","ImportDate","IssuerId2","TIN","ProductId","StandardComponentId","EnrolleeContractRateDeterminationRule","TwoParentFamilyMaxDependentsRule","SingleParentFamilyMaxDependentsRule","DependentMaximumAgRule","ChildrenOnlyContractMaxChildrenRule","DomesticPartnerAsSpouseIndicator","SameSexPartnerAsSpouseIndicator","AgeDeterminationRule","MinimumTobaccoFreeMonthsRule","CohabitationRule","RowNumber","MarketCoverage","DentalOnly"
"2014","ME","33653","SERFF","6","2014-01-21 11:24:32","33653","45-3416923",,,"A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","Not Applicable","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Father or Mother,No;Grandfather or Grandmother,No;Grandson or Granddaughter,No;Uncle or Aunt,No;Nephew or Niece,No;Cousin,No;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,No;Brother-in-Law or Sister-in-Law,No;Father-in-Law or Mother-in-Law,No;Brother or Sister,No;Ward,No;Stepparent,No;Stepson or Stepdaughter,No;Self,No;Child,No;Sponsored Dependent,No;Dependent on a Minor Dependent,No;Ex-Spouse,No;Guardian,No;Court Appointed Guardian,No;Collateral Dependent,No;Life Partner,No;Annultant,No;Trustee,No;Other Relationship,No;Other Relative,No","10","Individual","No"
"2014","MI","67577","SERFF","5","2013-11-27 09:24:34","67577","38-3291563",,"67577MI0410003","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","26","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,Yes;Ward,Yes;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,Yes","22","SHOP (Small Group)","No"
"2014","MI","67577","SERFF","5","2013-11-27 09:24:34","67577","38-3291563",,"67577MI0410005","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","26","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,Yes;Ward,Yes;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,Yes","23","SHOP (Small Group)","No"
"2014","MI","74709","SERFF","2","2013-08-05 08:16:03","74709","35-0472300",,,"There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","30","1","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Grandson or Granddaughter,Yes;Adopted Child,No;Foster Child,Yes;Stepson or Stepdaughter,Yes;Self,Yes;Child,No;Life Partner,No","10","SHOP (Small Group)","Yes"
"2014","MI","75936","SERFF","1","2013-08-01 21:15:43","75936","47-0397286",,,"There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,Yes;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,Yes","10","SHOP (Small Group)","Yes"
"2014","MI","86217","SERFF","3","2013-09-11 14:31:09","86217","38-2724203",,,"A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","Not Applicable","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Father or Mother,No;Grandfather or Grandmother,No;Grandson or Granddaughter,No;Adopted Child,No;Foster Child,No;Ward,No;Stepparent,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Dependent on a Minor Dependent,No;Ex-Spouse,No;Guardian,No;Court Appointed Guardian,No;Life Partner,No;Other Relationship,No","10","Individual","Yes"
"2014","MI","86217","SERFF","3","2013-09-11 14:31:09","86217","38-2724203",,,"A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","Not Applicable","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Father or Mother,No;Grandfather or Grandmother,No;Grandson or Granddaughter,No;Adopted Child,No;Foster Child,No;Ward,No;Stepparent,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Dependent on a Minor Dependent,No;Ex-Spouse,No;Guardian,No;Court Appointed Guardian,No;Life Partner,No;Other Relationship,No","10","SHOP (Small Group)","Yes"
"2014","MI","94523","SERFF","9","2014-01-22 11:51:12","94523","75-1233841",,,"A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","Not Applicable","3 or more","Yes","Yes","Age on effective date","Not Applicable","Adopted Child,Yes;Foster Child,Yes;Stepson or Stepdaughter,Yes;Child,Yes","10","Individual","Yes"
"2014","SD","61214","SERFF","6","2014-01-24 09:49:15","61214","95-6042390",,"61214SD0010001","A different rate (specifically for parties of two or more)for each enrollee is added together",,,"Not Applicable","3 or more",,,"Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No","11","SHOP (Small Group)","Yes"
"2014","SD","61214","SERFF","6","2014-01-24 09:49:15","61214","95-6042390",,"61214SD0010002","A different rate (specifically for parties of two or more)for each enrollee is added together",,,"Not Applicable","3 or more",,,"Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No","12","SHOP (Small Group)","Yes"
"2014","SD","61214","SERFF","6","2014-01-24 09:49:15","61214","95-6042390",,"61214SD0020001","A different rate (specifically for parties of two or more)for each enrollee is added together",,,"Not Applicable","3 or more",,,"Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No","13","Individual","Yes"
"2014","SD","61214","SERFF","6","2014-01-24 09:49:15","61214","95-6042390",,"61214SD0020002","A different rate (specifically for parties of two or more)for each enrollee is added together",,,"Not Applicable","3 or more",,,"Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No","14","Individual","Yes"
"2014","SD","61214","SERFF","6","2014-01-24 09:49:15","61214","95-6042390",,"61214SD0010003","There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","26",,"Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No","15","SHOP (Small Group)","Yes"
"2014","SD","61214","SERFF","6","2014-01-24 09:49:15","61214","95-6042390",,"61214SD0010004","There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","26",,"Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No","16","SHOP (Small Group)","Yes"
"2014","SD","61214","SERFF","6","2014-01-24 09:49:15","61214","95-6042390",,"61214SD0010005","There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","26",,"Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No","17","SHOP (Small Group)","Yes"
"2014","SD","61214","SERFF","6","2014-01-24 09:49:15","61214","95-6042390",,"61214SD0010006","There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","26",,"Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No","18","SHOP (Small Group)","Yes"
"2014","SD","61214","SERFF","6","2014-01-24 09:49:15","61214","95-6042390",,"61214SD0020003","There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","26",,"Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No","19","Individual","Yes"
"2014","SD","61214","SERFF","6","2014-01-24 09:49:15","61214","95-6042390",,"61214SD0020004","There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","26",,"Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No","20","Individual","Yes"
"2014","SD","61214","SERFF","6","2014-01-24 09:49:15","61214","95-6042390",,"61214SD0020005","There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","26",,"Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No","21","Individual","Yes"
"2014","SD","61214","SERFF","6","2014-01-24 09:49:15","61214","95-6042390",,"61214SD0020006","There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","26",,"Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No","22","Individual","Yes"
"2014","SD","62210","SERFF","8","2014-06-23 15:22:56","62210","46-0401087",,,"A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","29","3 or more","No","No","Age on effective date","3","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No","10","Individual","No"
"2014","SD","62210","SERFF","8","2014-06-23 15:22:56","62210","46-0401087",,,"A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","29","3 or more","No","No","Age on effective date","3","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No","10","SHOP (Small Group)","No"
"2014","VA","72006","HIOS","4","2013-10-16 16:52:58","72006","13-5581829",,"72006VA0170001","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","21","3 or more","No","No","Age on effective date","Not Applicable","Brother or Sister,Yes;Ward,Yes;Self,Yes;Child,Yes;Dependent on a Minor Dependent,Yes","12",,
"2014","WI","16837","HIOS","5","2014-01-17 09:36:20","16837","75-1233841",,,"A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","Not Applicable","3 or more","Yes","Yes","Age on effective date","Not Applicable","Adopted Child,Yes;Foster Child,Yes;Stepson or Stepdaughter,Yes;Child,Yes","10",,
"2014","WI","16837","HIOS","5","2014-01-17 09:36:20","16837","75-1233841",,"16837WI0010001","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","Not Applicable","3 or more","Yes","Yes","Age on effective date","Not Applicable","Adopted Child,Yes;Foster Child,Yes;Stepson or Stepdaughter,Yes;Child,Yes","11",,
"2014","WI","16837","HIOS","5","2014-01-17 09:36:20","16837","75-1233841",,"16837WI0010002","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","Not Applicable","3 or more","Yes","Yes","Age on effective date","Not Applicable","Adopted Child,Yes;Foster Child,Yes;Stepson or Stepdaughter,Yes;Child,Yes","12",,
"2014","WI","16837","HIOS","5","2014-01-17 09:36:20","16837","75-1233841",,"16837WI0010004","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","26","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Child,No;Life Partner,No","13",,
"2014","WI","16837","HIOS","5","2014-01-17 09:36:20","16837","75-1233841",,"16837WI0010006","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","26","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Child,No;Life Partner,No","14",,
"2014","WI","16837","HIOS","5","2014-01-17 09:36:20","16837","75-1233841",,"16837WI0020001","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","Not Applicable","3 or more","Yes","Yes","Age on effective date","Not Applicable","Adopted Child,Yes;Foster Child,Yes;Stepson or Stepdaughter,Yes;Child,Yes","15",,
"2014","WI","16837","HIOS","5","2014-01-17 09:36:20","16837","75-1233841",,"16837WI0020002","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","Not Applicable","3 or more","Yes","Yes","Age on effective date","Not Applicable","Adopted Child,Yes;Foster Child,Yes;Stepson or Stepdaughter,Yes;Child,Yes","16",,
"2014","WI","16837","HIOS","5","2014-01-17 09:36:20","16837","75-1233841",,"16837WI0020004","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","26","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Child,No;Life Partner,No","17",,
"2014","WI","16837","HIOS","5","2014-01-17 09:36:20","16837","75-1233841",,"16837WI0020006","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","26","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Child,No;Life Partner,No","18",,
"2014","WI","35334","HIOS","3","2013-08-14 11:02:32","35334","39-1768192",,,"A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","26","3 or more","Yes","Yes","Age on effective date","6","Spouse,Yes;Adopted Child,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,Yes","10",,
"2014","WI","37833","HIOS","6","2013-11-23 14:44:18","37833","39-1450766",,,"A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Grandson or Granddaughter,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Dependent on a Minor Dependent,No;Collateral Dependent,No;Life Partner,No","10",,
"2014","WI","38152","HIOS","1","2013-06-06 10:50:48","38152","35-0472300",,,"There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","30","1","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Foster Child,Yes;Stepson or Stepdaughter,Yes;Self,Yes;Child,No;Dependent on a Minor Dependent,Yes;Life Partner,No","10",,
"2014","WI","38166","HIOS","5","2013-09-17 16:07:07","38166","39-1572880",,,"A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","26","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Brother or Sister,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Dependent on a Minor Dependent,No;Life Partner,No","10",,
"2014","WI","38166","HIOS","5","2013-09-17 16:07:07","38166","39-1572880","38166WI017",,"A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","26","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Adopted Child,No;Brother or Sister,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Dependent on a Minor Dependent,No;Life Partner,No","11",,
"2014","WI","38166","HIOS","5","2013-09-17 16:07:07","38166","39-1572880","38166WI018",,"A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","26","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Adopted Child,No;Brother or Sister,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Dependent on a Minor Dependent,No;Life Partner,No","12",,
"2014","WI","38345","HIOS","10","2014-01-16 07:24:04","38345","39-1535024",,,"A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","26","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Adopted Child,No;Brother or Sister,Yes;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Dependent on a Minor Dependent,No;Life Partner,Yes","10",,
"2014","WI","47342","HIOS","11","2014-07-25 16:54:18","47342","39-1545987",,,"A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","26","1","No","No","Age on effective date","12","Spouse,No;Adopted Child,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Dependent on a Minor Dependent,No","10",,
"2014","WI","52697","HIOS","5","2013-10-15 07:27:56","52697","20-0813104",,,"A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","30","3 or more","Yes","Yes","Age on effective date","6","Spouse,Yes;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Child,No;Guardian,Yes;Life Partner,Yes","10",,
"2014","WI","57637","HIOS","5","2014-05-02 13:10:05","57637","41-1490988",,,"A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Grandson or Granddaughter,Yes;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,No","10",,
"2014","WI","57845","HIOS","3","2013-09-02 11:39:25","57845","41-1843804",,,"A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Grandson or Granddaughter,Yes;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,No","10",,
"2014","WI","57845","HIOS","3","2013-09-02 11:39:25","57845","41-1843804",,"57845WI0010002","A different rate (specifically for parties of two or more)for each enrollee is added together","1","1","Not Applicable","1","Yes","Yes","Age on effective date","Not Applicable","Self,Yes","11",,
"2014","WI","57845","HIOS","3","2013-09-02 11:39:25","57845","41-1843804",,"57845WI0010004","A different rate (specifically for parties of two or more)for each enrollee is added together","1","1","Not Applicable","1","Yes","Yes","Age on effective date","Not Applicable","Self,Yes","12",,
"2014","WY","11269","HIOS","6","2013-09-14 08:04:57","11269","83-0231011","11269WY008",,"A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","1","No","No","Age on effective date","Not Applicable","Spouse,Yes;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No","11",,
"2014","WY","37378","HIOS","1","2013-06-06 10:50:48","37378","35-0472300",,,"There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","30","1","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Grandson or Granddaughter,Yes;Adopted Child,No;Foster Child,Yes;Stepson or Stepdaughter,Yes;Self,Yes;Child,No;Life Partner,No","10",,
"2014","WY","38921","HIOS","5","2013-09-02 11:39:25","38921","13-5123390",,,"A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","Not Applicable","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,No;Child,No","10",,
"2014","WY","38921","HIOS","5","2013-09-02 11:39:25","38921","13-5123390","38921WY001",,,,,,,,,,,,"11",,
"2014","WY","38921","HIOS","5","2013-09-02 11:39:25","38921","13-5123390","38921WY002",,,,,,,,,,,,"12",,
"2014","WY","38921","HIOS","5","2013-09-02 11:39:25","38921","13-5123390","38921WY003",,"There are rates specifically for couples and for families (not just addition of individual rates)",,,"26",,,,,,,"13",,
"2014","WY","38921","HIOS","5","2013-09-02 11:39:25","38921","13-5123390","38921WY004",,"There are rates specifically for couples and for families (not just addition of individual rates)",,,"26",,,,,,,"14",,
"2014","WY","38921","HIOS","5","2013-09-02 11:39:25","38921","13-5123390","38921WY005",,"There are rates specifically for couples and for families (not just addition of individual rates)",,,"26",,,,,,,"15",,
"2014","WY","38921","HIOS","5","2013-09-02 11:39:25","38921","13-5123390","38921WY006",,"There are rates specifically for couples and for families (not just addition of individual rates)",,,"26",,,,,,,"16",,
"2014","WY","47731","HIOS","9","2014-03-19 07:06:49","47731","95-6042390",,,"A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","Not Applicable","1","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No","10",,
"2014","WY","47731","HIOS","9","2014-03-19 07:06:49","47731","95-6042390",,"47731WY0020001","A different rate (specifically for parties of two or more)for each enrollee is added together",,,"Not Applicable","3 or more",,,"Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No","11",,
"2014","WY","47731","HIOS","9","2014-03-19 07:06:49","47731","95-6042390",,"47731WY0020002","A different rate (specifically for parties of two or more)for each enrollee is added together",,,"Not Applicable","3 or more",,,"Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No","12",,
"2014","WY","47731","HIOS","9","2014-03-19 07:06:49","47731","95-6042390",,"47731WY0030001","A different rate (specifically for parties of two or more)for each enrollee is added together",,,"Not Applicable","3 or more",,,"Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No","13",,
"2014","WY","47731","HIOS","9","2014-03-19 07:06:49","47731","95-6042390",,"47731WY0030002","A different rate (specifically for parties of two or more)for each enrollee is added together",,,"Not Applicable","3 or more",,,"Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No","14",,
"2014","WY","47731","HIOS","9","2014-03-19 07:06:49","47731","95-6042390",,"47731WY0020003","There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","26",,"Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No","15",,
"2014","WY","47731","HIOS","9","2014-03-19 07:06:49","47731","95-6042390",,"47731WY0020004","There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","26",,"Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No","16",,
"2014","WY","47731","HIOS","9","2014-03-19 07:06:49","47731","95-6042390",,"47731WY0020005","There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","26",,"Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No","17",,
"2014","WY","47731","HIOS","9","2014-03-19 07:06:49","47731","95-6042390",,"47731WY0020006","There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","26",,"Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No","18",,
"2014","WY","47731","HIOS","9","2014-03-19 07:06:49","47731","95-6042390",,"47731WY0030003","There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","26",,"Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No","19",,
"2014","WY","47731","HIOS","9","2014-03-19 07:06:49","47731","95-6042390",,"47731WY0030004","There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","26",,"Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No","20",,
"2014","WY","47731","HIOS","9","2014-03-19 07:06:49","47731","95-6042390",,"47731WY0030005","There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","26",,"Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No","21",,
"2014","WY","47731","HIOS","9","2014-03-19 07:06:49","47731","95-6042390",,"47731WY0030006","There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","26",,"Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No","22",,
"2014","WY","53189","HIOS","7","2014-01-15 07:08:32","53189","83-0309681",,,"A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","26","3 or more","No","No","Age on effective date","6","Spouse,No;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,Yes","10",,
"2014","WY","83964","HIOS","7","2013-09-14 08:04:57","83964","83-0209667",,,"A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","Not Applicable","3 or more","No","No","Age on effective date","Not Applicable","Spouse,Yes;Adopted Child,No;Foster Child,No;Brother or Sister,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Dependent on a Minor Dependent,No;Life Partner,No","10",,
"2014","WY","83964","HIOS","7","2013-09-14 08:04:57","83964","83-0209667",,"83964WY0020003","There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","26","3 or more","No","No","Age on effective date","Not Applicable","Spouse,Yes;Adopted Child,No;Foster Child,No;Brother or Sister,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Dependent on a Minor Dependent,No;Life Partner,No","11",,
"2014","WY","83964","HIOS","7","2013-09-14 08:04:57","83964","83-0209667",,"83964WY0020004","There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","26","3 or more","No","No","Age on effective date","Not Applicable","Spouse,Yes;Adopted Child,No;Foster Child,No;Brother or Sister,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Dependent on a Minor Dependent,No;Life Partner,No","12",,
"2014","AK","38344","OPM","2","2013-10-16 19:58:29","38344","91-0499247",,,"A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","6","Spouse,No;Grandson or Granddaughter,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Dependent on a Minor Dependent,No;Guardian,No;Court Appointed Guardian,No;Life Partner,No","10","Individual","No"
"2014","AK","38344","OPM","2","2013-10-16 19:58:29","38344","91-0499247",,,"A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Grandson or Granddaughter,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Dependent on a Minor Dependent,No;Guardian,No;Court Appointed Guardian,No;Life Partner,No","10","SHOP (Small Group)","No"
"2014","AR","75293","OPM","4","2014-01-27 10:05:29","75293","71-0226428",,,"A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","26","3 or more","No","No","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepparent,No;Stepson or Stepdaughter,No;Self,Yes;Child,No","10","Individual","No"
"2014","DE","76168","OPM","5","2014-03-21 10:00:27","76168","51-0020405",,,"A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","26","3 or more","Yes","Yes","Age on effective date","6","Life Partner,No;Sponsored Dependent,No;Child,No;Self,No;Stepson or Stepdaughter,No;Ward,No;Adopted Child,No;Spouse,No","10","Individual","No"
"2014","GA","49046","OPM","2","2013-11-27 09:24:34","49046","58-1638390",,,"A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","26","3 or more","Yes","Yes","Age on effective date","6","Spouse,Yes;Adopted Child,No;Foster Child,Yes;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,Yes","10","Individual","No"
